id,latitude,longitude,elevation
KFME0,39.0854,-76.7594,46
47091,38.1333,128.6,30
3002,60.75,-0.85,15
KD500,48.9285,-103.2973,594
99455,-33.9,115.1,124
8530,39.35,-9.4,32
W5J87,54,-112.88,625
K20V0,40.0537,-106.3689,2259
45042,22.3,113.9,58
43011,19,75.7167,0
42779,22.7667,81.9,624
94970,-42.9,147.3,51
D4032,51.7953,11.132,142
7172,48.75,5.4,313
94494,-26.6167,144.2667,197
N2RMT,64.18,-83.35,57
37952,38.6667,48.3833,1830
10644,49.9333,9.0667,125
FYHN0,-22.1039,14.3017,61
41396,15.9833,48.95,700
99597,48.5333,-86.95,187
86962,-28.6036,-53.6736,432
7600,43.4,-1.6833,24
10238,52.8167,9.9333,70
58543,29.6167,119.0167,172
ROGZ7,64.32,-96,51
40450,23.7167,44.6333,1080
31924,44.4333,132.0667,0
2261,64.5494,18.7169,210
15424,44.4667,26.5167,67
7059,49.9719,2.7039,111
33896,46.0167,29.6667,12
28601,55.3167,50.6167,113
22891,61.0333,28.9333,39
65418,9.5,-0.85,168
94377,-24.9,151.1,231
71153,49.2,-113.29,1136
67665,-15.3167,28.45,1152
33663,48.45,27.7833,77
42135,30.1667,75.8333,236
3613,51.75,-3.3333,372
62381,29.3,30.85,23
32519,54.6,161.1667,15
3401,52.95,-4.5667,37
95955,-41.8833,146.6667,1060
16144,44.65,11.6167,10
D4857,53.5534,9.6097,1
8220,40.45,-3.7167,664
59082,24.8,113.5833,68
68845,-33.8389,26.2861,0
65028,13.0167,7.6833,427
89662,-74.7,164.1,80
43009,19.0833,74.8,655
58928,25.3,117.4,0
43076,18.0667,77.1167,639
8539,39.1167,-8.9833,41
4IWZE,49.7395,8.3288,89
11414,50.2,12.9167,603
68244,-24.6667,25.9167,983
81993,-9.3667,-38.2167,253
3Y77A,49.62,-115.79,927
74207,47.1167,-122.55,92
44232,49.3833,102.7,938
80009,11.1333,-74.2333,4
48848,17.5167,106.5833,8
48943,18.2667,102.95,0
48353,17.45,101.7333,253
94723,-32.6,149,304
10430,51.7833,8.8333,157
85845,-44.55,-71.4,700
KBKB0,31.15,-92.9667,94
6010,62.0667,-7.2833,85
78774,10.6167,-85.4333,80
78967,10.65,-61.5167,2
10424,51.5778,7.8889,85
25744,62.4333,166.0833,8
41675,30.2,71.4333,122
15491,43.8667,25.95,24
40357,30.9,41.1333,555
KATS0,32.8525,-104.4677,1080
23982,61.0833,93.0667,122
41428,16.0833,52.0833,42
26518,55.6167,22.2333,165
83840,-25.5167,-49.1667,908
42894,21.9333,86.7667,53
23104,68.4833,51.25,5
ZSOGU,51.45,-90.21,386
87211,-28.0667,-67.5667,1201
8930,42.5833,0.5333,1540
40809,32.8667,59.2,1491
12C2R,30.3567,-95.0083,46
KMIC0,45.062,-93.3539,265
KPTV0,36.0296,-119.0627,135
3238,55.0197,-1.8817,142
40906,36.9333,65.1167,0
58849,26.1667,119.9333,91
22413,65.7833,33.9333,79
H90S8,47.7733,12.6441,650
12910,46.9167,16.3167,312
1415,58.8833,5.6333,0
15483,43.98,22.95,68
31825,47.6,138.4,160
28659,54.9167,64.4333,127
KSNH0,35.1703,-88.2167,144
84137,-1.0333,-80.45,44
82610,-6.6667,-69.8667,104
D3687,53.9005,9.8308,18
71065,53.72,-111.11,580
59845,19.5167,109.5833,169
94576,-27.5,153,8
2640,56.8667,14.8,166
91328,8.7,149.7,2
15302,45.5,25.5833,1090
12465,51.7333,19.4,187
63680,0.3167,32.6167,1144
86934,-25.5089,-48.8086,59
74003,40.1667,-112.9333,1326
71260,46.49,-84.51,192
40568,29.7833,48.3667,0
KMIE0,40.2425,-85.3958,286
94815,-35.55,138.6167,5
65460,6.1,0.1167,17
OPST0,32.5356,74.3639,247
69704,24.22,47.93,497
68449,-28.8272,27.9042,1628
KHHF0,35.8951,-100.4039,730
KXLL0,40.5703,-75.4883,122
15387,44.9,29.4333,1
3715,51.4,-3.35,67
34476,49.1333,46.85,0
16754,35.3333,25.1833,37
6408,51.2333,2.9167,12
99203,56.3,-148.3,3
D1166,51.4601,12.6692,105
47911,24.4667,122.9833,16
FASS0,-27.65,23,1203
71975,64.96,-63.58,583
2834,63.8333,27.2167,207
NTACA,45.67,-73.3,41
23445,65.6,72.7,12
16231,42.4189,14.2114,179
86808,-20.4756,-55.7839,155
81905,-7.4747,-44.3447,393
8238,40.8167,0.5,44
KMBG0,45.5463,-100.4063,523
31338,53.1333,133.9667,682
42895,21.5167,86.9333,18
KQ21M,47.7956,12.0161,476
FYH0X,50.0708,6.6242,529
95971,-42.9833,147.0667,63
6164,56.2,11.7167,8
8286,39.95,-0.0667,36
78387,18.25,-78.3667,9
95813,-35.1,139.9,72
97270,-8.55,118.7,2
10850,48.7833,10.7,457
KOMH0,38.2472,-78.0456,141
G3CZ9,46.67,-72.6,145
67563,-12.6,28.1167,1243
85586,-33.65,-71.6167,0
QY3CI,-17.5,119,0
3054,58.6,-4.0167,32
87928,-52.3333,-68.35,0
44317,45.9,115.3667,1074
83632,-20.0167,-44.05,814
10526,50.6667,7.9667,547
48972,13.5167,105.9667,183
29576,55.8,94.3333,343
74493,41.2531,-70.0603,14
RKNY0,38.0833,127.9833,205
89269,-64.7833,-63.0667,8
93332,-39.3,175.5333,1628
KPMU0,34.3635,-89.8929,67
71244,49.13,-112.05,1050
2410,60.6833,13.7167,308
BH0S0,49.3078,9.3606,170
2323,62.5333,14.2,550
94638,-33.9,121.9,25
2816,68.0833,27.1833,247
84416,-5.1833,-80.6,52
3076,58.45,-3.1,39
11194,47.95,16.8667,129
3321,53.1667,-2.9833,10
64348,-8.6,27.3333,0
67781,-17.4167,32.2167,1244
93765,-43.9031,171.8039,90
42077,31.4667,76.2667,365
99527,61.3,1.6,-9999
SCVM0,-32.9497,-71.4786,140
86630,-11.7458,-49.0497,287
81751,-3.8994,-42.2594,65
21611,73.5667,118.75,10
83WTR,61.03,-137.05,830
99639,58.2,-1.8,3
22721,62.9167,34.4333,80
23519,64.0333,59.5,290
40634,34.0667,42.3667,140
38471,41.9,71.35,1937
KFFA0,36.0182,-75.6713,4
71586,55.15,-105.27,379
KPAE0,47.907,-122.2816,185
99179,-12.4,131,14
43160,16.7,75.75,524
SJLOK,45.3,-74.05,47
94021,-6.1667,143.6667,1676
RJCT0,42.9,143.1667,84
7675,43.3833,6.3833,80
61849,7.7333,-8.8333,470
66152,-7.4,20.8167,775
4QYUH,50.94,-120.8,1162
16699,38.3167,23.5333,148
65215,7.7833,4.4833,305
44215,49.0167,91.7167,1590
LTCS0,37.4457,38.8956,825
71897,52.26,-128.72,26
48400,15.8,100.1667,34
71963,63.6,-105.13,317
67157,-22.8,47.8333,8
61881,7.95,-11.7667,100
83076,-11.0167,-44.5167,450
10714,49.2167,7.4,345
91844,-21.2,-159.7833,3
94860,-37.4,145,528
3717,51.4833,-3.1833,9
3057,57.2667,-4.4833,21
OPRK0,28.3839,70.2796,83
47871,60.1492,-164.286,12
10635,50.2167,8.45,805
26531,56.2,24.7667,60
TZOUX,43.27,-79.78,0
34964,45.4,44.2,0
68273,-25.8369,29.1886,1555
JLSM9,51.91,-110.36,711
16531,40.9,9.5167,11
KHPT0,42.7237,-93.2263,358
6310,51.45,3.6,8
27316,57.35,37.5833,0
G94VL,48.62,-123.42,61
KMYJ0,39.1575,-91.8183,251
E6BKJ,50.0069,8.0916,88
81100,8.2,-59.7833,50
VEMR0,25.88,93.77,152
13112,45.7667,14.2,533
54916,35.5667,116.85,53
42165,28,73.3,223
37946,39.1167,45.95,2218
96323,4.5833,114.2,0
7765,41.9167,9.4,8
KPLR0,33.5588,-86.2491,148
1241,63.7,9.6,0
62325,31.55,31.1,1
R0QFM,47.5768,10.7179,796
74769,34.0833,-88.8667,125
26099,59.5,34.7,173
40821,31.9,54.4,1238
0FZ2W,49.2165,8.0479,192
E0CQD,50.39,-127.46,21
72580,40.0664,-118.5652,1191
59567,22.0333,121.55,325
7210,47.6333,-2.75,11
1385,60.8178,11.0694,221
71562,50.6333,-128.1167,568
KMFV0,37.6469,-75.7611,14
84452,-6.7833,-79.8333,29
41170,25.25,51.5667,11
3827,50.35,-4.1167,50
65539,9.6,-5.2,323
10304,52.7167,7.3167,21
7671,43.2164,6.3728,641
KLVJ0,29.5213,-95.2421,13
6108,55.4333,9.3333,44
28807,53.25,50.45,40
42279,26.8,82.7333,89
2191,65.6983,23.1008,4
94620,-32.7,116.1,267
10149,53.5333,9.8333,5
65082,11.85,13.0833,354
76737,18.85,-97.1,1259
94875,-36.4,145.4,114
0CXCS,61.203,6.529,15
12960,46.1833,19.0167,112
KENL0,38.5151,-89.0911,163
81733,-3.1331,-58.4831,37
VQ5QG,59.217,10.41,5
94082,-3.3167,154.6667,3
71344,51.18,-112.5,971
31397,52.3667,131.3,0
KMIV0,39.3678,-75.0722,26
72201,24.55,-81.1,1
94373,-23.1,150.8,6
40050,34.8833,35.8833,3
KUDG0,34.4494,-79.8901,59
8958,40.1169,-1.0356,1520
47747,35.5333,134.8167,3
62141,60.8,1.6,-9999
87405,-32.6,-69.3333,1844
76775,17.0667,-96.7167,1550
78085,24.25,-77.65,2
16084,44.9167,9.7333,134
71375,50.22,-64.21,9
DKZMO,46.49,-70.21,402
47129,36.7667,126.4667,20
78114,21.7667,-72.2667,0
HTMP0,-6.35,31.083,1073
94707,-33.0833,147.15,199
93062,-35.95,173.8333,15
94206,-18.2,125.6,145
94976,-42.1,146.2,750
64755,12.2333,21.4167,557
30957,50.2667,113.2667,734
2793,62.55,29.6667,78
D1813,54.4032,9.7654,15
16232,42,15,16
KBAZ0,29.7045,-98.0422,198
48053,20.8333,95.8333,214
MMCV0,23.7034,-98.9565,238
59265,23.4833,111.3,120
4283,60.1333,-45.2333,5
42961,20.3,83.3,209
2555,57.65,14.7,305
8160,41.6667,-1.0167,263
37545,41.7,44.75,403
KSTP0,44.9346,-93.0603,215
JOVI3,47.3,-110.8,1219
48565,8.1167,98.3167,6
71034,48.3951,-123.3049,23
KXNA0,36.2819,-94.3068,393
68181,-22.6169,30.1669,527
KBHK0,46.3476,-104.2594,908
78255,21.4167,-77.85,122
10627,49.85,7.8833,103
67967,-21.3833,28.9833,770
74230,46.4333,-105.8833,801
KEMP0,38.3306,-96.1899,368
82899,-8.0667,-34.85,19
86800,-19.8839,-43.9694,869
3823,50.5,-4.6667,200
8301,39.55,2.6167,3
IKI98,58.856,9.575,3
KPVW0,34.1681,-101.7173,1028
71273,42.3,-82.7,184
72354,35.4167,-97.3833,394
36CEY,70.33333,-150.93333,5
33657,47.8667,25.2167,762
WK3SZ,43.86,-79.54,254
60795,25.9,13.85,139
12851,47.8667,20.0167,1010
URWA0,46.2833,48,-20
36073,52.2667,90.7917,715
42634,23.25,69.6667,78
30605,53.3333,101.1833,600
KWDR0,33.9829,-83.6674,287
35884,46,70,325
72711,46.61,-69.52,314
HEBQ9,41.59,-103.67,1371
Z8Y0M,43.7136,-108.3897,1492
84WD2,59.11,9.641,5
69229,50.17,8.97,112
D2860,49.5075,10.7884,370
68550,-29.7333,27.0333,1438
45004,22.3167,114.1667,65
20940,70.4,58.8,11
SGVR0,-25.7414,-56.4456,125
32105,48.4,142.1,3
54012,44.5833,117.6,997
99689,54.1,-3.6,3
1444,59.2017,7.5328,302
68300,-26.6333,15.1,23
URWSF,45.3883,-86.924,199
71386,48.47,-67.43,166
85836,-43.6333,-71.8,0
16336,39.5847,15.8908,484
17199,38.35,38.3167,948
28131,59.0333,57.5667,316
KS590,48.2838,-115.4902,794
16674,38.3833,23.1,110
92Z76,35.3159,-83.2071,870
23631,63.9333,65.05,27
71391,45.84,-75.65,195
37947,38.95,45.6333,714
KQKT0,50.05,10.17,240
AP0UT,51.6001,10.1105,192
35015,52.0833,53.6333,0
68487,-29.0831,30.6,1029
71497,60.23,-123.47,213
30669,53.0667,117.4833,707
64706,8.6167,16.0667,428
71285,54.28,-112.97,664
86792,-19.6953,-51.1814,424
51818,37.6167,78.2833,1376
37774,40.3167,43.6667,1255
60146,33.7167,-7.4,0
71225,49.48,-111.49,881
37698,40.6336,44.4842,1992
47172,35.3489,126.5989,55
ENVR0,67.6554,12.727,4
85832,-43.1892,-71.8489,317
63624,3.9333,41.8667,230
15073,47.2,26.3667,389
NFKD0,-19.0581,178.157,2
80448,7.2333,-70.8,130
TZ0Q7,65.457,12.218,9
6209,52.4636,4.5175,0
MBL6L,-21.7,150.3,0
38423,41.8,66.7167,202
FAYP0,-33.9,18.5,16
30484,55.4333,120.6667,531
99664,60.7,1.0167,-9999
XYBNB,69.058,18.544,76
16549,39.1333,8.3167,12
30406,55.6167,102.3167,448
94640,-34.8,116,5
71902,56.55,-61.68,6
54363,41.7167,125.9167,312
KMIW0,42.1127,-92.9178,297
57671,28.85,112.3833,27
51526,42.8,80.85,2042
CYHH0,51.7,-76.1167,245
KD730,33.7825,-83.6928,267
81955,-8.9069,-36.4947,822
71615,45.7932,-80.5338,181
83899,-27.6667,-48.55,5
48325,18.1667,97.9333,212
MT4CH,35.94582,-112.15538,2014
94031,-6.3667,143.3,807
12892,47.9667,21.9833,141
13593,41.3,22.4167,1031
2754,61,24.5,87
38774,38.4333,57.4167,161
11856,48.2833,18.45,261
47430,41.8167,140.75,35
FHLNC,39.05028,-105.51444,3438
95759,-33.95,151.1833,3
D0775,52,10.6323,100
38932,37.95,68.5667,961
D1863,50.2667,9.1854,258
86797,-19.4817,-45.5939,722
12935,46.9167,18.05,108
25325,66.55,159.4167,125
83599,-24.05,-46.2667,100
6490,50.4833,5.9167,470
47182,33.5,126.5,36
94594,-27,153.5,99
89573,-69.3667,76.3667,18
42599,24.2667,87.25,0
WPA8S,70.49,-68.52,26
60581,31.6667,6.15,142
THSV5,60.289,5.226,48
38261,42.05,59.3667,0
99521,53.1,2.2,-9999
47774,34.4167,135.25,5
74946,-33.8,151,0
KCJR0,38.5255,-77.8596,96
1132,65.1661,13.3667,319
D2680,50.284,10.4456,288
58562,29.9167,121.4667,6
10133,53.9833,9.15,38
EDBO0,51.9003,13.0575,89
40199,29.55,34.95,12
48830,21.8333,106.7667,258
KHWO0,26.0012,-80.2407,2
27393,57.55,49.95,136
D1827,54.3726,11.0828,3
16606,41.0667,23.5667,33
24076,69.3333,139.6667,282
69021,35.9,-76,2
96413,1.4833,110.3333,27
SEURC,45.43,-79.49,337
KQNC0,35.5333,24.15,150
43012,19.8333,75.8,534
57622,28.95,107.15,1907
95765,-33.8,151.1,28
48358,17.4333,104.7833,153
D3485,48.3115,10.3773,486
96755,-6.55,106.9,171
68738,-32.9333,24.6667,424
72385,36.95,-116.05,1197
L7FVF,49.1048,8.0993,132
64077,1.5667,30.2167,0
7116,48.75,-4.0167,27
71077,55.84,-108.42,440
23589,64.2167,93.8,102
ENHA0,60.8167,11.0667,223
12670,49.7069,21.7692,330
54292,42.8833,129.4667,178
6686,47.0161,9.4831,493
48555,9.1428,99.6361,35
58424,30.5333,117.05,20
27208,57.8,35.9,140
65387,6.1667,1.25,20
37395,42.2667,42.6333,116
34344,49.8,41.15,0
81609,3.8136,-51.8625,19
1325,60.8333,5.95,114
86315,-30.2667,-57.5833,54
KRBW0,32.9167,-80.65,29
89045,-77.9,-45.9833,243
30606,53.6,102.5333,450
95874,-37.7,145.1,66
38401,67.47,86.57,31
LTCK0,38.75,41.6667,1266
80432,9.4167,-66.9167,160
86765,-17.9642,-38.6961,25
15328,45.3167,26.35,284
PAHN0,59.2438,-135.5235,5
21982,70.9833,-178.4833,3
2343,62.4944,16.2775,99
X34SG,52.39,-126.59,37
71972,61.58,-64.65,368
KEZM0,32.2164,-83.1287,92
33593,49.1333,31.7,168
SF4JK,62.66,9.82,660
94583,-28.8522,153.4556,140
10215,53.1833,8.1667,11
4064,63.7833,-18.0667,32
D6337,51.7663,7.5194,59
2AYO3,45.58,-71.12,482
1FDHF,64.19,-83.36,62
48456,13.9167,100.6,4
D5758,49.8709,6.7074,293
95657,-33.2342,138.0011,12
6074,56.0803,10.1353,54
3406,52.9333,-3.9333,193
KUKT0,40.4352,-75.3819,160
3749,51.15,-1.5667,91
37597,41.6667,48.15,0
43279,13,80.1833,10
D5263,51.067,9.3821,203
68331,-27.6719,23.0106,1186
83684,-21.85,-45.3,960
80414,10.29,-66.81,654
17116,40.1833,29.0667,101
68272,-25.1833,29.3333,953
4313,80.65,-13.7167,10
55598,29.2333,91.7667,3657
D2733,52.7277,13.0121,46
72443,39.9429,-91.1946,234
AD0H1,48.42,-123.39,0
CZFM0,67.4078,-134.8603,36
34924,45.2833,38.1167,9
78666,13.4333,-89.05,25
71918,68.44,-89.73,324
7FGUJ,43.87,-78.83,84
32098,49.2167,143.1,4
94730,-33.4,149.6,713
D0211,50.58,8.4685,200
59658,21.2167,110.4,28
7481,45.7333,5.0833,248
29631,55.3,82.75,140
FACH0,-32.7667,25.75,900
67867,-19.45,29.85,1428
72240,30.2,-93.3833,5
74491,42.2,-72.5333,75
56046,33.75,99.65,3968
11005,48.4036,13.4489,326
37004,44.5667,38.0167,4
89866,-77.4333,163.75,120
71954,69.45,-133.0167,5
LHPR0,47.6244,17.8136,129
C5K85,60.624,11.943,189
KBMI0,40.4771,-88.9159,266
27604,54.9833,35.3167,213
CWZM0,52.6431,-128.5242,11
38507,40.05,53,89
63628,2.3,31.5833,693
62392,27.2,31.1667,52
41382,13.25,43.2833,3
LFBU0,45.7333,0.2167,133
7555,44.1833,2.5167,1020
6744,46.5717,8.3333,1980
MYEH0,25.4749,-76.6835,4
62756,14.4167,29.0833,536
1356,61.5158,7.9058,2062
11310,46.9833,10.3167,2323
58259,32.1,120.8667,1
34213,50.75,37.8667,127
58193,0,0,0
SPWT0,-11.8547,-72.9397,404
23109,68.25,54.5167,24
87688,-38.3333,-60.25,115
28647,54.9667,60.7667,305
41290,19.6167,57.6333,40
16118,44.7667,8.7833,189
71770,49.08,-116.5,641
KROS0,45.6971,-92.9522,282
25922,60.7167,155.8833,34
KVSH0,29.9527,-90.0827,9
15662,42.2833,27.75,10
94802,-34.9,117.8,71
D2329,50.2446,8.5725,255
11362,47.4214,14.7597,744
92023,-7.2,146.65,583
24652,63.9667,127.4667,90
0Z7YX,49.1739,9.0421,220
93263,-39.8931,175.6578,255
53787,37.0667,112.9833,1042
64016,2.1833,22.55,0
57902,25.4333,105.1833,1379
83114,-22.8333,-42.1833,6
FALM0,-23.1599,29.6965,935
14118,45.65,14.85,467
DBMTA,33.465,-89.7302,111
MMBT0,15.7754,-96.2623,143
30702,52.4,101.2,1819
40650,33.2333,44.2333,34
71912,56.36,-94.71,145
13012,46.1,14.3667,685
1328,60.4,5.9167,408
95315,-24.4,116.3,300
FYMH0,-24.7719,16.9794,1375
FSK9Y,50.97,-118.18,445
MUKMN,49.93,-96.85,246
34535,48.3,40.3,57
4416,72.5833,-38.45,3202
83112,-21.7833,-43.3833,911
2124,66.0333,17.8667,430
67323,-23.8667,35.3833,14
LRALJ,62.456,7.77,1294
12836,47.65,18.3167,128
99235,36.9,-75.7,3
UL9LY,52.1014,10.1163,93
33834,46.85,30.0833,146
16742,36.7833,27.0667,129
11457,49.0667,13.6167,1122
38804,38.5667,63.1833,0
81995,-9.4206,-36.6203,275
8308,39.3808,2.7861,113
13021,46.4833,15.1167,452
36619,47.0833,79.7167,422
43264,13.6667,77.9167,672
56459,28.15,100.9333,2743
8201,40.95,-5.65,787
HESC0,28.6853,34.0625,1331
42111,30.3167,78.0333,683
82566,-5.5333,-47.5,123
41863,25.65,88.6833,36
ET1SW,49.52,-115.46,856
71383,50.73,-71.01,498
YP4D6,47.5738,9.9033,600
63190,8.5,47.3667,0
NG9G1,35.135,-118.4392,1220
93417,-40.9,174.9833,7
23915,60.5,57.1333,523
CACQ0,44.0735,-93.5529,343
KYIP0,42.2393,-83.531,218
93896,-45.7667,170.7333,72
PGXRO,53.82,-89.89,222
91652,-16.1333,-179.9833,62
86657,-12.6667,-39.15,226
54157,43.1833,124.3333,165
54041,44.8,123.0833,152
D1844,47.9411,11.9004,517
34635,47.7,40.2667,0
95779,-32.7,152.2,25
62635,19.8333,36.9667,0
2666,56.0333,15.8,3
83557,-18.5333,-40.2667,100
29557,55.75,88.3167,212
10444,51.5,9.95,167
47138,36.0333,129.3833,6
LH84B,52.2,-87.93,254
UKWW0,49.2333,28.6,297
D3307,47.4779,11.2653,981
25121,68.7333,158.7333,15
KTK3G,45.82,-71.98,190
3317,53.5667,-3.05,6
2474,60.1667,18.75,14
58752,27.7833,120.65,38
KADF0,34.0998,-93.0661,56
3031,57.7167,-4.8833,265
28498,56.45,73.65,95
72241,30.5833,-94.1333,5
48459,13.3667,100.9833,1
D4052,51.7556,12.5103,94
60468,35.55,6.1833,1052
24843,61.9667,124.85,205
47872,28.4333,129.7167,4
70261,64.8,-147.8667,132
KCLM0,48.1202,-123.4997,89
91411,8.3,137.4833,3
10575,50.6,12.7167,391
95985,-40.7,148.1,0
67072,-17.0833,49.8167,2
10533,50.6,8.7333,152
KJMR0,45.8861,-93.2718,308
53529,39.1,107.9833,1381
3209,54.9333,-3.15,7
71151,46.9,-71.5,168
68452,-29.2667,29.1333,2200
68312,-26.5333,18.1167,1067
28719,54.0333,54.1833,348
47075,38.4,127.3,375
59505,22.5,115.5,0
48381,16.4333,102.8333,165
30637,53.2,107.3333,462
97404,2.05,129.3167,0
XX3IB,48.89,-123.55,46
63237,4.7,46.6167,0
78550,18.45,-64.5333,4
84720,-14.85,-74.95,567
42838,21.75,72.2,5
33415,49.5333,25.6667,327
KJYM0,41.9213,-84.5858,361
17072,40.8333,31.1667,146
71689,49.4019,-123.2075,953
84005,-0.6,-80.4,3
10837,48.2167,9.9167,538
70272,61.25,-149.7833,65
80415,10.6,-66.9833,43
32004,53.25,141.9167,4
KSMF0,38.6954,-121.5908,8
B5C4Y,49.8,-125.09,88
71231,49.73,-111.45,817
37390,42.3333,42.8167,175
16076,45.6667,9.7,238
KDLS0,45.6186,-121.1673,75
71890,49.05,-123.8667,28
MRBBU,49.65,-98.37,311
37815,40.2167,45.7667,1940
95760,-33.8667,151.25,17
78378,21.0833,-76.3,0
46752,21.9333,120.8333,13
2183,65.55,22.1333,17
KDMW0,39.6083,-77.0077,241
FALC0,-28.3667,23.45,1494
93761,-43.5167,171.9333,196
11163,47.1167,14.2,1305
JKMV4,45.6,-70.88,460
42423,26.0667,90.1667,880
43161,16.8167,75.7167,593
47762,33.95,130.9333,3
11958,48.7833,20.9833,1242
83364,-15.7833,-56.0667,140
USPP0,57.9167,56.0167,123
KEAU0,44.8658,-91.4843,278
62620,20.75,32.55,468
2D5UL,69.377,24.202,324
94415,-29.6833,115.8833,267
37163,43.8333,46.7167,0
48820,21.0167,105.8,6
47038,39.98,125.25,99
33177,50.8333,24.3167,193
81833,-5.9053,-38.6278,184
P6Q7I,45.6,-70.87,426
15321,45.35,23.5167,2075
Q7AUZ,56.12,-117.89,748
67027,-15.6667,46.35,26
16119,44.6333,8.9333,468
58203,32.9333,115.8333,39
64922,4.65,12.4,623
43360,9.8333,78.0833,139
V6I1O,50.34,-110.48,780
68400,-27.4,32.1833,73
16734,36.8333,21.7,33
YIL06,58.858,5.647,30
6676,47.1336,8.6081,724
71971,76.42,-82.9,44
50745,47.3833,123.9167,148
93331,-39.2,175.5333,1112
KOKK0,40.5282,-86.059,253
DNZSI,-11.2,132.5,14
72607,44.8074,-68.8281,59
34098,52.0333,48.8333,43
KEYF0,34.6018,-78.5793,40
65073,11.7,11.0333,488
78435,18.6167,-74.0833,0
2317,62.0944,13.6117,566
33973,45.1667,35.3833,37
62781,12.7,28.4333,56
D3364,50.8681,10.8211,286
72519,43.1167,-76.1,125
99691,52.7,3.7,-9999
KTQK0,38.4743,-100.8849,905
71247,58.5833,-118.5,373
4140,63.85,-21.3833,4
47716,36.0333,140.2,26
52GQ6,29.6586,-81.6889,15
40704,38.4333,47.0667,1390
78584,17.5167,-88.2,0
30493,55.9667,124.8833,864
99599,42.1,-83.0833,177
MMMA0,25.77,-97.5252,7
7197,47.9167,7.4,211
68148,-23.0833,26.8,991
94117,-13.7333,130.6667,15
YMDG0,-32.5625,149.611,471
D1176,47.9634,8.2693,976
Y05NX,-38.8,146.2,12
3210,54.5167,-3.6,124
71603,43.83,-66.09,43
40917,36.85,70.0833,1000
38869,38.1333,72.6167,3290
6642,47.35,7.7667,735
KNXX0,40.1998,-75.1482,109
86820,-20.4547,-45.4539,878
D6263,47.7738,8.8219,445
K4O40,33.9094,-94.8594,144
84695,-14.3667,-72.8833,3639
8502,39.6667,-31.1167,18
83746,-22.8167,-43.25,6
98133,19.2667,121.4667,12
43359,9.9167,78.1167,132
44284,46.7,100.1333,2125
1488,59.9,10.6333,1
KSPL0,26.07,-97.16,3
30439,55.1167,109.75,458
48603,6.2,100.4,5
3121,55.4333,-5.1,18
97395,-8.5,126.4,522
47055,39.1833,127.4333,35
D1803,54.0714,12.3238,34
93834,-45.75,168.45,193
58102,33.8833,115.7667,42
95623,-33.8,115.7,130
43331,11.9667,79.8167,38
OIKR0,30.2977,56.0511,1615
37498,41.5667,41.6167,949
78087,24.2833,-75.4167,3
91231,15,145.6333,82
8180,41.4167,2.1333,176
YMLW2,59.797,5.187,13
26595,55.8333,34.2833,200
KW20J,52.36,-97.02,222
54471,40.6667,122.2,4
15267,45.6667,20.9333,80
84405,-5.2333,-79.45,0
78625,16.3167,-89.4167,0
91155,23.864,-166.2846,2
74645,35.4,-96.0167,259
0M5UD,49.0182,9.7414,351
J431A,45.13,-72.23,267
12860,47.1167,20.2333,89
57793,27.8,114.3833,129
35969,45.25,67.0667,138
KMTH0,24.7262,-81.0514,2
KUSE0,41.6101,-84.1272,238
30777,52.2333,117.7,528
91949,-18.4667,-136.4667,8
86887,-22.9883,-43.1906,980
47136,36.55,128.7167,139
54401,40.7833,114.8833,726
40782,33.5,48.3,1125
26603,55.3167,21.0167,2
LTCM0,42.0158,35.0664,6
82586,-5.2,-39.3,212
99578,61.1,1.1,-9999
37089,44.4667,47.4833,0
63708,-0.1,34.75,1157
D0633,51.4041,14.5682,125
72248,32.45,-93,79
94003,-9.0833,143.2,6
40025,35.4,35.9333,48
86894,-23.0025,-55.3294,431
95668,-33.8,140.1,60
95318,-24.3,116.9167,337
30856,51.4833,114.5333,881
48927,20.4167,104.2333,913
41562,33,70.1,406
99242,42.3833,-70.7833,3
2426,60.1539,13.8019,187
94918,-35.7667,148,645
10147,53.6333,10,16
KCQC0,35.0028,-105.6628,2160
1LRNY,32.9951,-81.2703,49
47800,34.2,129.3,4
94819,-36.95,140.7333,58
32133,47.3333,142.8,42
85210,-16.3333,-58.3833,124
27143,59.0833,42.2833,142
KSFM0,43.3939,-70.708,74
D1848,51.309,12.1718,118
40366,31.2333,38.2,843
11624,49.9333,15.3833,242
1494,59.3833,10.7833,5
27402,56.9,35.8833,137
10935,47.6667,9.5167,416
83952,-29.9333,-51.1333,8
68906,-40.35,-9.8833,54
35739,46.7167,59.1667,114
48553,9.25,99.8667,3
47512,39.0667,141.7167,37
42701,23.3167,85.3167,652
Z9UMD,49.8,-124.53,10
1078,71.0833,28.2333,8
T1LCF,53.94,-110.58,630
71059,69.28,-119.22,69
62315,31.1833,29.8667,17
17034,40.9167,38.4,38
PIGHM,48.72,-125.1,37
